ID,Title,Price,Brand,Rating,Reviews,Material,Color,AssemblyNeeded,MadeIn,Warranty Days,Image,Category/Class
33173758,Kotter Home Industrial Burnished Bronze Finish Metal Bed Frameby Kotter Home,355.98 EUR,Kotter Home,4.5,111,Metal,Brown,Yes,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/54ef9ed1e3b4ea62251f52b150915c84b10496cc/Kotter-Home-Industrial-Modern-Metal---Iron-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
18538731,Limbra Full-over-Queen Black Metal Bunk Bedby Acme,528.82 EUR,Acme,4.2,251,Metal,Black,Yes,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/c8f1042395af5d5b05f7adf915af4c507a928e68/Limbra-Full-over-Queen-Black-Metal-Bunk-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40761067,CraftPorch Elegant Linen Nailhead Upholstered Platform Bedby CraftPorch,162.72 EUR,CraftPorch,0,0,Upholstered,Grey,Yes,Malaysia,90,https://ak1.ostkcdn.com/images/products/is/images/direct/fdb8391ae57ef82507bf4800a45dcca2f6dc9e01/CraftPorch-Elegant-Linen-Nailhead-Upholstered-Platform-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
34099555,Copper Grove Rivne Storage Platform Bed with Drawers and Shelvesby Copper Grove,645.04 EUR,Copper Grove,4.2,279,Wood,"Brown,
Off-White",Yes,Brazil,30,https://ak1.ostkcdn.com/images/products/is/images/direct/be685fa6f6f733bf72bea955eb20b671296ae3f6/Copper-Grove-Rivne-Storage-Platform-Bed-with-Drawers.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
17763663,Vesta Chesterfield Tufted Upholstered Low Profile Standard Bed By Moser Bayby Moser Bay,403.01 EUR,Moser Bay,4.2,77,"Upholstered,
Wood","Beige,
Black,
Brown,
Grey",Yes,China,90,https://ak1.ostkcdn.com/images/products/is/images/direct/2b23bdfc6c4f320e6f8bd63629298e2621d06a6c/Vesta-Chesterfield-Tufted-Upholstered-Low-Profile-Standard-Bed-By-Moser-Bay-Home.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
31266024,Amira Full Upholstered Fabric Bedby Modway,177.27 EUR,Modway,4.2,55,"Upholstered,
Wood","Beige,
Grey,
Off-White,
White",Yes,China,0,https://ak1.ostkcdn.com/images/products/25982639/Amira-Full-Upholstered-Fabric-Bed-n-a-1573ab4f-c31d-4f01-849d-ce6df5afd34c_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
29680912,Claudia Queen-size Modern Iron Bed Frame by Christopher Knight Homeby Christopher Knight Home,268.59 EUR,Christopher Knight Home,4.7,112,Metal,"Black,
Brown,
White",Yes,China,90,https://ak1.ostkcdn.com/images/products/is/images/direct/66dbe261cdebbedaf7bf960d43a598fe20103421/Claudia-Modern-Low-Profile-Queen-Size-Geometric-Platform-Iron-Bed-Frame-by-Christopher-Knight-Home.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
37542382,Kotter Home Kayson Metal Headboard and Footboardby Kotter Home,77.28 EUR,Kotter Home,4.6,21,Metal,Silver,Yes,Vietnam,0,https://ak1.ostkcdn.com/images/products/is/images/direct/0054c7392f1aa5f14d0075da8f07f5621922a20f/Kotter-Home-Kayson-Metal-Headboard-and-Footboard.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
41102107,Full Size Velvet Upholstered Platform Storage Bed with Big Drawer,423.29 EUR,No Info,0,0,Wood,"Beige,
Blue,
Grey,
Pink",Yes,United States,30,https://ak1.ostkcdn.com/images/products/is/images/direct/6b1f23c0499b5f1f455219fb8a282467c3bcd1a9/Full-Size-Velvet-Upholstered-Platform-Storage-Bed-with-Big-Drawer.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
32761687,Copper Grove Aubagne Upholstered Panel Bedby Copper Grove,122.38 EUR,Copper Grove,4.3,105,"Fabric,
Upholstered",Grey,Yes,Malaysia,0,https://ak1.ostkcdn.com/images/products/is/images/direct/cd95d51018e1ca0fb98d379766aa3e846d6e9f18/Ace-Upholstered-Panel-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
32880917,SAFAVIEH Paloma Retro Metal Bedby Safavieh,360.79 EUR,Safavieh,4.5,123,Metal,"Black,
Brown,
White",Yes,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/c4b407c6a9f561b3b748a0e7ec3284098ddbe2fa/SAFAVIEH-Paloma-Retro-Metal-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40915626,"Queen Size Velvet Platform Bed with 2 Wireless Chargers&Motion Activated Night Light, Upholstered Storage Bed with A Big Drawer",541.90 EUR,No Info,0,0,Upholstered,Black,Yes,China,60,https://ak1.ostkcdn.com/images/products/is/images/direct/764c6a1d379b924064818e7646731862197ad143/Queen-Size-Velvet-Platform-Bed-with-2-Wireless-Chargers%26Motion-Activated-Night-Light%2C-Upholstered-Storage-Bed-with-A-Big-Drawer.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
35153179,CosmoLiving by Cosmopolitan Celeste Contemporary Metal Canopy Bedby CosmoLiving by Cosmopolitan,330.04 EUR,CosmoLiving by Cosmopolitan,4.1,29,Metal,"Black,
Gold,
White",Yes,China,365,https://ak1.ostkcdn.com/images/products/30281391/CosmoLiving-by-Cosmopolitan-Celeste-Canopy-Metal-Bed-936c6458-4d2f-4492-b56b-54dead8dfcdf_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
38024435,"Alpine Furniture West Haven Eastern King Wood Sleigh Bed, Cappuccinoby Alpine Furniture",402.58 EUR,Alpine Furniture,5.0,3,Wood,Brown,Yes,Vietnam,365,https://ak1.ostkcdn.com/images/products/is/images/direct/f43925f187e974290057d3ccd883424fad3ca475/Alpine-Furniture-West-Haven-Eastern-King-Wood-Sleigh-Bed%2C-Cappuccino.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40936174,"Tufted PU Platform Bed w/Hydraulic Storage System,LED Lights,USB charger",589.95 EUR,No Info,0,0,"Metal,
Upholstered","Black,
White",Yes,China,60,https://ak1.ostkcdn.com/images/products/is/images/direct/552bd72b928fa54fff3b2c7ee1fd953fb2983349/Tufted-PU-Platform-Bed-w-Hydraulic-Storage-System%2CLED-Lights%2CUSB-charger.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
34775590,Priage by ZINUS Bamboo and Metal Platform Bed Frameby Zinus,177.08 EUR,Zinus,4.6,236,Metal,"Brown,
Grey",Yes,China,1825,https://ak1.ostkcdn.com/images/products/is/images/direct/368f03ed7fbe33af81add8e3c98268ad56d539ef/Priage-by-ZINUS-Bamboo-and-Metal-Platform-Bed-Frame.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
29566668,Mowry Industrial Queen Bed Frame by Christopher Knight Homeby Christopher Knight Home,250.18 EUR,Christopher Knight Home,4.4,158,Metal,"Black,
Grey",Yes,China,90,https://ak1.ostkcdn.com/images/products/is/images/direct/691d478994ecf9f0178e18c66498ac344722537b/Mowry-Industrial-Queen-Size-Iron-Bed-Frame-by-Christopher-Knight-Home.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
39622932,Morden Fort Velvet Upholstered Full Tufted Bed,188.24 EUR,No Info,4.5,17,Wood,"Blue,
Cream,
Grey",Yes,China,30,https://ak1.ostkcdn.com/images/products/is/images/direct/5cff01ead9008ad4b5dc358783ba2be843b72103/Morden-Fort-Velvet-Tufted-Bed-Frame-with-Upholstered-Headboard%2C-Full-Size.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
41105904,Queen Size Canopy Platform Bed with Headboard and Support Legs,541.27 EUR,No Info,0,0,Wood,"Brown,
Grey",Yes,Vietnam,0,https://ak1.ostkcdn.com/images/products/is/images/direct/9baeafbf46d23932448e04c27aa4fd5da02f586d/Queen-Size-Canopy-Platform-Bed-with-Headboard-and-Support-Legs.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
34728860,Priage by ZINUS Upholstered Button-tufted Platform Bed Frameby Zinus,335.22 EUR,Zinus,4.8,264,Upholstered,"Grey,
Taupe",Yes,China,1825,https://ak1.ostkcdn.com/images/products/is/images/direct/6dbdf80bdd884467a457f75034885b3d1745351c/Priage-by-ZINUS-Upholstered-Button-Tufted-Platform-Bed-Frame.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
36016715,Brookside Amelia Upholstered Bed with Horizontal Channelsby Brookside,190.10 EUR,Brookside,4.2,524,Upholstered,"Beige,
Black,
Blue,
Cream,
Grey",Yes,Malaysia,730,https://ak1.ostkcdn.com/images/products/is/images/direct/6e9a26a295d893b5786b81dccab03a859a3b2b21/Brookside-Sara-Upholstered-Bed-with-Horizontal-Channels.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
31277520,Copper Grove Kutaisi Daybed with Linen Stone Mattressby Copper Grove,501.82 EUR,Copper Grove,4.6,46,"Upholstered,
Wood","Brown,
White",Yes,Indonesia,365,https://ak1.ostkcdn.com/images/products/25995298/Pine-Canopy-Silene-Daybed-with-Linen-Stone-Mattress-aed6d16f-81e6-4e5b-aca4-3ed4213c510b_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
37278983,Madison Upholstered LED-lit Platform Bed Frame,176.74 EUR,No Info,3.7,173,Upholstered,"Beige,
Blue,
Grey",Yes,China,365,https://ak1.ostkcdn.com/images/products/is/images/direct/2f03322abfb803cf60448e082938f7a3eb26b154/Madison-Upholstered-LED-lit-Platform-Bed-Frame.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
19202544,Gracewood Hollow Faulkner Iron Goldtone Headboard/Footboardby Gracewood Hollow,359.34 EUR,Gracewood Hollow,4.0,221,Metal,Gold,Yes,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/61cb622e235ff8467a6073e0153906d466593075/Gracewood-Hollow-Faulkner-Iron-Goldtone-Headboard-and-Footboard.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40887999,Mr. Kate Daphne Upholstered Bed with Headboard and Modern Platform Frameby Mr. Kate,326.27 EUR,Mr. Kate,0,0,Upholstered,Grey,Yes,China,365,https://ak1.ostkcdn.com/images/products/is/images/direct/39d47d1ef9a92db0e0d7e28cde37664230a401f4/Mr.-Kate-Daphne-Upholstered-Bed-with-Headboard-and-Modern-Platform-Frame.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40541942,CraftPorch Transitional Linen Nailhead Upholstered Storage Bedby CraftPorch,224.79 EUR,CraftPorch,5.0,2,Upholstered,Grey,Yes,Malaysia,90,https://ak1.ostkcdn.com/images/products/is/images/direct/f65e96344b0a939e7e182db17566df4eb63ce529/CraftPorch-Transitional-Linen-Nailhead-Upholstered-Storage-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40977153,"Cube Cabinet Bed Queen Size with USB Charging Station,Murphy Bed Queen Size with Foldable High Elasticity Foam Mattress",1313.14 EUR,No Info,4.0,2,Wood,"Brown,
Grey",Yes,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/38043b2ca8022b739f0e6b13a5e7ad6bee3e44f4/Mixoy-Cube-Cabinet-Bed-Queen-Size-with-USB-Charging-Station%2CMurphy-Bed-Queen-Size-with-Foldable-High-Elasticity-Foam-Mattress.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
39663606,Yaheetech Rustic Metal Platform Bed Frame Sturdy Slatted Bed Baseby Yaheetech,159.06 EUR,Yaheetech,5.0,6,Metal,Black,Yes,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/08edcfa5e9b82fae9b8a3a96afc711f01bca9a12/Yaheetech-Rustic-Metal-Platform-Bed-Frame-Sturdy-Slatted-Bed-Base.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40958304,"Platform Bed Frame with 4 Storage Drawers & Adjustable Headboard, Upholstered Square Stitched Button Tufted Design",263.93 EUR,No Info,0,0,Upholstered,"Beige,
Grey",Yes,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/ed9c0240640abe5f1784cf7886accc9db427b52f/Mixoy-Platform-Bed-Frame-with-4-Storage-Drawers-%26-Adjustable-Headboard%2C-Upholstered-Square-Stitched-Button-Tufted-Design.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40754853,CraftPorch Luxurious Velvet Tufted Platform Bed with Wall Panelsby CraftPorch,540.40 EUR,CraftPorch,3.3,3,Upholstered,"Black,
Grey",Yes,Malaysia,90,https://ak1.ostkcdn.com/images/products/is/images/direct/4e66dab2cc04ff02eccfa6cd28fdeb9164a32d55/CraftPorch-Luxurious-Velvet-Tufted-Platform-Bed-with-Wall-Panels.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
41084144,"NNV Vintage Platform Metal California King Bed Frame, Easy Assembly",178.28 EUR,No Info,0,0,Metal,"Black,
Gold,
White",Yes,China,60,https://ak1.ostkcdn.com/images/products/is/images/direct/da9cd0871d64d2faacd73dc2af38fcdede398e95/NNV-Vintage-Platform-Metal-California-King-Bed-Frame%2C-Easy-Assembly.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
33147958,Simple Living Tessa Upholstered Bedby Simple Living,405.17 EUR,Simple Living,3.8,125,"Upholstered,
Wood","Grey,
Tan,
White",Yes,China,30,https://ak1.ostkcdn.com/images/products/28039367/Simple-Living-Tessa-Upholstered-Wooden-Queen-Size-Bed-d1e84198-ba3e-4e08-ae53-88d7df195206_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
34118544,Claudia Iron Modern King-size Platform Bed Frame by Christopher Knight Homeby Christopher Knight Home,295.33 EUR,Christopher Knight Home,3.9,41,"Iron,
Metal","Black,
Brown,
White",Yes,China,90,https://ak1.ostkcdn.com/images/products/is/images/direct/da8d52e46af19e4e1ec46b3cbc3d0e3d4c16ddcd/Claudia-Modern-King-Bed-Frame-by-Christopher-Knight-Home.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40541936,CraftPorch Modern Linen Silver Finish Nailhead Upholstered Bedby CraftPorch,131.84 EUR,CraftPorch,0,0,Upholstered,Grey,Yes,Malaysia,90,https://ak1.ostkcdn.com/images/products/is/images/direct/293f51b8859de46beb58ede9a3070fb4effb8c85/CraftPorch-Modern-Linen-Silver-Finish-Nailhead-Upholstered-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
30696863,Boyd Sleep Milan Cream Linen Upholstered Platform Bed Frame,151.85 EUR,No Info,4.4,33,Upholstered,Beige,Yes,Malaysia,365,https://ak1.ostkcdn.com/images/products/is/images/direct/3bbedae613c9b38077b269404db570e5e6f2b13f/Sleep-Sync-Tivoli-Cream-Linen-Upholstered-Platform-Bed-Frame-in-four-sizes.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
33639674,Harriman Tufted Upholstered Standard Camelback Headboard,162.38 EUR,No Info,4.1,23,"Upholstered,
Wood","Beige,
Black,
Grey,
Purple",No,China,90,https://ak1.ostkcdn.com/images/products/is/images/direct/82fe964a40a72e1d524b40c9f2310b1e655e52bf/Rosevera-Harriman-Tufted-Upholstered-Standard-Camelback-Headboard.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40382609,Brookside Mabel Shiplap Platform Bed Frame with Headboardby Brookside,310.34 EUR,Brookside,4.0,13,Wood,"Black,
Brown,
White",Yes,Malaysia,730,https://ak1.ostkcdn.com/images/products/is/images/direct/365bcf7e467242f5d3e35e2bb74e5fed0a43fed3/Brookside-Mabel-Shiplap-Platform-Bed-Frame-with-Headboard.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
34129831,Darren Metal Bed by iNSPIRE Q Classicby iNSPIRE Q,246.93 EUR,iNSPIRE Q,4.6,82,Metal,"Brown,
Grey,
White",Yes,China,90,https://ak1.ostkcdn.com/images/products/is/images/direct/722f505354014357b838b3636e1122221c0497ef/Darren-Antique-Dark-Bronze-Metal-Bed-by-iNSPIRE-Q-Classic.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
18341089,Bellwood Victorian Iron Metal Daybed by iNSPIRE Q Classicby iNSPIRE Q,576.96 EUR,iNSPIRE Q,4.4,39,"Iron,
Metal","Brown,
White",Yes,China,90,https://ak1.ostkcdn.com/images/products/11371182/TRIBECCA-HOME-Bellwood-Victorian-Iron-Metal-Daybed-048f61c0-f2f8-4cda-a494-ac32cc42d07a_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
41109588,Wallace Panel Bed,285.04 EUR,No Info,0,0,Upholstered,Grey,Yes,Malaysia,0,https://ak1.ostkcdn.com/images/products/is/images/direct/16b89e005f53998cdb7f9122e8fe4464d72549e4/Wallace-Panel-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
24912190,Priage by Zinus Florence Daybed with Trundleby Zinus,275.27 EUR,Zinus,4.6,48,Metal,White,Yes,China,1825,https://ak1.ostkcdn.com/images/products/18850045/Priage-Florence-Daybed-with-Trundle-2117429c-15bc-4a08-b16e-862af4c595d4_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
41101492,Queen Size Storage Bed Velvet Upholstered Platform Bed,521.51 EUR,No Info,0,0,Wood,"Beige,
Blue,
Grey,
Pink",Yes,Vietnam,0,https://ak1.ostkcdn.com/images/products/is/images/direct/3e7e1e96e2157fd2c137a848bd6e18c95f03559a/Queen-Size-Storage-Bed-Velvet-Upholstered-Platform-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
34076652,Atlanta Button-tufted Queen Daybed with Twin Trundleby DG Casa,693.00 EUR,DG Casa,4.5,4,Upholstered,"Beige,
Grey",Yes,Malaysia,365,https://ak1.ostkcdn.com/images/products/is/images/direct/98757cc76a842c40977a93f95d7fb6e62179a11a/Atlanta-Queen-Day-Bed-With-Twin-Trundle.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
41105892,Queen Size White Solid Wood Platform Bed,451.06 EUR,No Info,0,0,Wood,White,Yes,Malaysia,0,https://ak1.ostkcdn.com/images/products/is/images/direct/a86463397d768acceafcec5f0d0672b9ecf93378/Queen-Size-White-Solid-Wood-Platform-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40569478,Twin Steel Daybed With Pop-Up Trundle,262.25 EUR,No Info,4.0,1,Metal,Black,Yes,China,365,https://ak1.ostkcdn.com/images/products/is/images/direct/efbd815c5c69ffd7f0493ddd305b224f0e44e75d/Twin-Steel-Daybed-With-Pop-Up-Trundle.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
36361564,Jules Pleated Velvet Wingback Bed by iNSPIRE Q Modernby iNSPIRE Q,686.04 EUR,iNSPIRE Q,4.6,114,Upholstered,"Grey,
Taupe",Yes,Vietnam,90,https://ak1.ostkcdn.com/images/products/is/images/direct/3e467459d3602dae1bf8ef8bfce90fbae1df0422/Jules-Pleated-Velvet-Wingback-Bed-by-iNSPIRE-Q-Modern.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
37296903,Mr. Kate Daphne Upholstered Modern Platform Bed,336.29 EUR,No Info,4.5,42,Upholstered,"Blue,
Grey,
Ivory",Yes,China,365,https://ak1.ostkcdn.com/images/products/is/images/direct/42488fc42afe8438b27a43c801aba0cdcaa31063/Mr.-Kate-Daphne-Upholstered-Bed-with-Headboard-and-Modern-Platform-Frame.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
22370850,"Somerset Ash Grey Headboard, Dresser and Nightstand Bedroom Setby Bush Furniture",819.11 EUR,Bush Furniture,4.2,61,Wood,"Brown,
Grey",Yes,United States,0,https://ak1.ostkcdn.com/images/products/20830886/Oliver-James-Elizabeth-Ash-Grey-Headboard-Dresser-and-Nighstand-2b5e7a26-c2b0-47ec-83b0-18e38a7b2037_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40387218,CraftPorch Modern Velvet Twin Size Daybed with Storageby CraftPorch,366.22 EUR,CraftPorch,5.0,2,Upholstered,"Blue,
Grey",Yes,Malaysia,90,https://ak1.ostkcdn.com/images/products/is/images/direct/a74b86ec20766a0d7d5f3cb48f2ebb507f30b6cf/CraftPorch-Modern-Velvet-Twin-Size-Daybed-with-Storage.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40951727,Massage Table  84 Inches Long Portable 2 Folding W/Carry Case Table,157.77 EUR,No Info,0,0,Upholstered,Black,Yes,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/d222d365dec974644b53360399fba9914a69e922/Massage-Table-Massage-Bed-Spa-Bed-84-Inches-Long-Portable-2-Folding-W-Carry-Case-Table.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
23980368,Melina Tufted Linen Wingback Platform Bed by iNSPIRE Q Boldby iNSPIRE Q,757.99 EUR,iNSPIRE Q,4.6,2586,Upholstered,"Beige,
Black,
Grey",Yes,Vietnam,90,https://ak1.ostkcdn.com/images/products/17783850/Melina-Tufted-Linen-Wingback-Bed-by-iNSPIRE-Q-Bold-936e30ef-46cd-43d9-a27c-46e6b2870e7f_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
41133317,"Full Size Platform Bed with Drawers and Storage Shelves, White",620.81 EUR,No Info,0,0,Wood,White,Yes,China,60,https://ak1.ostkcdn.com/images/products/is/images/direct/fa717a228858da9b58ee2f789e2406ef7aa3dde7/Full-Size-Platform-Bed-with-Drawers-and-Storage-Shelves%2C-White.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
19202139,The Gray Barn Barrow Downs White Bedby The Gray Barn,380.49 EUR,The Gray Barn,4.5,64,Wood,White,Yes,Malaysia,0,https://ak1.ostkcdn.com/images/products/is/images/direct/27e471710928f755d2ae3da87700da7fdb328812/The-Gray-Barn-Barrow-Downs-White-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
33185734,Copper Grove Balta Metal Bed with Beaded Headboard,233.26 EUR,No Info,4.5,105,Metal,"Black,
Brown,
Grey,
White",Yes,China,90,https://ak1.ostkcdn.com/images/products/28082156/Copper-Grove-Balta-Metal-Bed-with-Beaded-Headboard-de3101ea-4eb5-4f2c-8f71-46e9ba76ccb7_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40545719,Mid-Century Modern Twin Size Day Bed with Twin Trundle,399.85 EUR,No Info,0,0,Wood,"Brown,
Tan",Yes,Brazil,180,https://ak1.ostkcdn.com/images/products/is/images/direct/061d830f627eb593b7e9f8eb12d05a275b7ff36e/Mid-Century-Modern-Twin-Size-Day-Bed-with-Twin-Trundle.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40971240,Linen Upholstered Platform Bed With 4 Drawers,618.66 EUR,No Info,0,0,Upholstered,"Beige,
Grey",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/f4fc5eb1e610fa08e4ad1e7404f749c59528a0ff/Linen-Upholstered-Platform-Bed-With-4-Drawers.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
35332543,Best Quality Furniture Button-tufted Bed w/ Chrome Nailhead Trim,354.43 EUR,No Info,4.1,48,Upholstered,"Beige,
Blue,
Grey",Yes,China,30,https://ak1.ostkcdn.com/images/products/is/images/direct/cdda4bd517f910ee7145dfd40647b39525cae2b5/Best-Quality-Furniture-Button-Tufted-Beds-with-Chrome-Silver-Nailhead-Trim.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40856467,"Mixoy Platform Bed Frame with 2 Large Side Pockets Modern Bed Frame, No Box Spring Needed/Easy Assembly/No Mattress",216.18 EUR,No Info,5.0,1,Upholstered,"Beige,
Grey",Yes,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/685deddfe779b4b2b9a07b8237806c65179d0221/Mixoy-Platform-Bed-Frame-with-2-Large-Side-Pockets-Modern-Bed-Frame%2C-No-Box-Spring-Needed-Easy-Assembly-No-Mattress.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
18468543,The Gray Barn Ayrshire Downs French Classic Modern Style Beige Mix Linen Fabric Platform Bedby The Gray Barn,424.44 EUR,The Gray Barn,4.6,273,Upholstered,Beige,Yes,Malaysia,0,https://ak1.ostkcdn.com/images/products/20543685/Baxton-Studio-Euclid-French-Classic-Upholstered-Platform-Bed-2604d81d-c91a-4d6d-9527-e1996a523395_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
32120294,Priage by Zinus 10-inch Wood Platform Bed with Headboardby Zinus,269.51 EUR,Zinus,4.7,119,Wood,Brown,Yes,China,1825,https://ak1.ostkcdn.com/images/products/is/images/direct/5c6a1ba076ce0a5d2becddb940532c734a5b84cd/Priage-10-Inch-Wood-Platform-Bed-with-Headboard.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
40541935,CraftPorch Glam Velvet Crystal Button Tufted Upholstered Platform Bedby CraftPorch,226.61 EUR,CraftPorch,5.0,2,Upholstered,"Blue,
Grey",Yes,Malaysia,90,https://ak1.ostkcdn.com/images/products/is/images/direct/b2bd28247f7d9a0c596b27e155d49b91ac655a6c/CraftPorch-Glam-Velvet-Crystal-Button-Tufted-Upholstered-Platform-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
38753528,Plank and Beam Classic Queen Bed,335.75 EUR,No Info,5.0,1,Wood,"Brown,
Tan,
Taupe,
White",Yes,Vietnam,365,https://ak1.ostkcdn.com/images/products/is/images/direct/a62d1d9b55a48d53c7297c9e76d63212f88e6b90/Plank%2BBeam-Queen-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
39304511,Lifestorey Casta Solid Pine Queen Platform Bedby Lifestorey,424.93 EUR,Lifestorey,4.3,9,Wood,"Brown,
White",Yes,China,30,https://ak1.ostkcdn.com/images/products/is/images/direct/6acc3969b3eeb2d7929c741069748ebfab5808b5/Lifestorey-Casta-Solid-Pine-Queen-Platform-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
41076178,Billy Tufted Upholstered Panel Bed,191.09 EUR,No Info,0,0,Upholstered,"Beige,
Black,
Blue,
Grey",Yes,Malaysia,0,https://ak1.ostkcdn.com/images/products/is/images/direct/e0590772839309f53aef8e204b99547757d7eaa4/Billy-Tufted-Upholstered-Panel-Bed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
32573338,Avenue Greene Dayton Upholstered Daybedby Avenue Greene,642.31 EUR,Avenue Greene,4.4,67,"Upholstered,
Wood",Grey,Yes,China,365,https://ak1.ostkcdn.com/images/products/is/images/direct/7d7b0770381b892ba128bbfb55e5909cf42610f8/Avenue-Greene-Dayton-Full-size-Upholstered-Daybed.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
30746673,Copper Grove Pogradec Tufted Storage Panel Bedby Copper Grove,377.13 EUR,Copper Grove,3.9,148,Upholstered,"Beige,
Blue,
Grey",Yes,Malaysia,365,https://ak1.ostkcdn.com/images/products/25415969/Copper-Grove-Pogradec-Tufted-Storage-Bed-9cb58033-cf8d-44f0-9432-3035562cdc57_600.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
41075846,Velvet Upholstered Queen Size Bed with Storage Drawer,518.31 EUR,No Info,0,0,Upholstered,"Beige,
Blue,
Grey,
Pink",Yes,Vietnam,30,https://ak1.ostkcdn.com/images/products/is/images/direct/006e4bec4a67a67324753b746e4b1b251d43866b/Velvet-Upholstered-Queen-Size-Bed-with-Storage-Drawer.jpg,HomeItem/Furniture/BedroomFurniture/Bed/AdultBed
